run_date,company,unique_jobs_found_today,places_verified,places_reason,places_address,places_place_id,sample_1_title,sample_1_link,sample_2_title,sample_2_link,sample_3_title,sample_3_link,md_entity_search_link
2026-05-03,&pizza,1,0,,,,Pizza Shop Leader,https://jobs.stevenagefc.com/jobs/pizza-shop-leader-germantown-maryland/2753441165-2/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,AccessHealth,1,0,,,,Travel Registered Nurse - Telemetry,https://www.linkedin.com/jobs/view/travel-registered-nurse-telemetry-at-accesshealth-4408340953,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Cherry Hill Free Clinic,1,0,,,,Travel LPN / LVN - Long-Term Care,https://www.linkedin.com/jobs/view/travel-lpn-lvn-long-term-care-at-cherry-hill-free-clinic-4408358150,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,CONSUMER DIRECTED SERVICES INC.,1,0,,,,Travel Registered Nurse - Operating Room,https://www.linkedin.com/jobs/view/travel-registered-nurse-operating-room-at-consumer-directed-services-inc-4408348317,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,FiberTEK,1,0,,,,Staff Electrical Engineer,https://www.talent.com/view?id=617811184033667835,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Healing Touch Massage by Dana Durand,1,0,,,,Licensed Massage Therapist,https://www.simplyhired.com/job/-qMr87Eb6M2akzH8IOu4UP9X49SNnK-zv0ZV39C0iE-q4InidaJEqQ,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Ledo Pizza,1,0,,,,Pizza maker/grill line cook,https://www.indeed.com/viewjob?jk=bad325199cecb984,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Lidl,1,0,,,,"Store Associate (Part Time) - Wheaton, MD",https://www.recruit.net/job/store-associate-wheaton-md-jobs/706005D6434CE236,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Pandora,1,0,,,,Part Time Flex Sales Associate,https://careers.pandoragroup.com/part-time-flex-sales-associate/job/P22-204759-0,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Paragon Systems,1,0,,,,Security Officer (Unarmed - NIH),https://www.monster.com/job-openings/security-officer-unarmed-nih-bethesda-md--46739a27-dbf9-43b6-8fee-3fac34c257bc,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Plan A Health,1,0,,,,Travel Cytotechnologist / Cytogenetics,https://www.linkedin.com/jobs/view/travel-cytotechnologist-cytogenetics-at-plan-a-health-4408360018,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Planned Parenthood of Metropolitan Washington,1,0,,,,Life Safety & Security Officer,https://us.jobrapido.com/jobpreview/8108978903596400640,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Porter Dental & Braces - a Benevis company,1,0,,,,Part Time Endodontist,https://www.monster.com/job-openings/part-time-endodontist-rockville-md--ea6fad12-2f61-43ed-9193-193c3f7c1528?mstr_dist=true,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,RUBINO AND COMPANY CHARTERED,1,0,,,,"Staff Accountant, Audit (Non-Profit)","https://www.ziprecruiter.com/c/RUBINO-AND-COMPANY-CHARTERED/Job/Staff-Accountant,-Audit-(Non-Profit)/-in-Bethesda,MD?jid=bdabb4b6f9e1ea30",,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,SonderMind Careers,1,0,,,,Mental Health Therapist - Flexible Schedule,https://www.monster.com/job-openings/mental-health-therapist-flexible-schedule-rockville-md--19ec3f9b-1684-4c8b-a2ab-21d3bf43ee79?mstr_dist=true,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Swissport International AG,1,0,,,,IAD Cargo Warehouse Agent,https://jobs.womenforhire.com/job/usa/gaithersburg-md/iad-cargo-warehouse-agent-725866/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,UniFirst,1,0,,,,Route Service Representative,https://jobs.womenforhire.com/job/usa/silver-spring-md/route-service-representative-unifirst-068087/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Victoria's Secret,1,0,,,,Store Manager-Wheaton,https://www.recruit.net/job/store-manager-wheaton-jobs/2B866980F2E0741D,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Vivint Solar,1,0,,,,High Paying Sales Internship - Smarthome & Solar,https://www.campusreel.org/jobs/state/maryland/city/rockville/high-payment-sales-internship,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-03,Zack Group Healthcare,1,0,,,,"$3,317 per week for Travel Radiology Tech in Rockville, MD",https://www.alliedtravelcareers.com/job/11631519/cath-lab-tech-travel-radiology-technologist-needed-in-rockville-maryland?source=jobs-company&company_id=407&advanced=1,,,,,https://egov.maryland.gov/businessexpress/entitysearch
