run_date,company,unique_jobs_found_today,places_verified,places_reason,places_address,places_place_id,sample_1_title,sample_1_link,sample_2_title,sample_2_link,sample_3_title,sample_3_link,md_entity_search_link
2026-06-19,Aspen Dental,1,0,,,,Dental Hygienist (RDH),https://gfj.aspendental.com/hiring/dental-hygienist-rdh-rockville-md-6a35228547228e3a308bcd3c,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,ATR,1,0,,,,Business Development Representative,https://www.linkedin.com/jobs/view/business-development-representative-at-atr-4430984293,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,BrightStar Care of Montgomery,1,0,,,,Community Relations Manager – Home Care,https://www.linkedin.com/jobs/view/community-relations-manager-%E2%80%93-home-care-at-brightstar-care-of-montgomery-4430979380,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,CloseKnit MSO,1,0,,,,"Certified Medical Assistant (Full-Time) / Bethesda, MD",https://recruiting.paylocity.com/Recruiting/Jobs/Details/4267045,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,Constellation Energy,1,0,,,,Control Room Operator,https://www.monster.com/job-openings/control-room-operator-silver-spring-md--e665e358-27a4-4b2d-b1c3-a221e25d1ed4?mstr_dist=true,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,"Edell, Shapiro & Finnan",1,0,,,,Mechanical Patent Agent or Attorney,https://www.indeed.com/viewjob?jk=e9ddfd78264ebfff,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,"Emerging Triumphantly, LLC",1,0,,,,Youth Development Specialist,https://www.indeed.com/viewjob?jk=b2c268f22cae1ab5,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,Johns Hopkins Intrastaff,0,0,,,,,,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,Johns Hopkins Suburban Hospital,1,0,,,,Laboratory - Medical Laboratory Technologist,https://www.adzuna.com/details/5769300081,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,"Koniag, Inc.",1,0,,,,IT Governance & Portfolio Management Sr. Consultant,https://www.theladders.com/job/it-governance-portfolio-management-sr-consultant-koniaggovernmentservices-germantown-md_87363525,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,Mobilelink USA LLC,1,0,,,,Bilingual Retail Store Manager I,https://www.indeed.com/viewjob?jk=a1bd318dc3d7c441,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,Orca Intelligence,1,0,,,,Intern - Novice Voyager,https://jobs.fox8.com/jobs/intern-novice-voyager-silver-spring-maryland/2827573540-2/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,Regal Theatres,1,0,,,,Regal Cinemas Majestic,https://us.trabajo.org/job-4023-5da027c209c874d816b77fe424d4d616,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,Road Warrior,1,0,,,,CDL A Regional Driving Positions | Dedicated Routes - Now Hiring,https://www.snagajob.com/jobs/1269955797,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,"SilverEdge Government Solutions, LLC",1,0,,,,Architectural Security Analyst for DoD/IC Facilities,https://www.careersingovernment.com/job/1673054/architectural-security-analyst-for-dod-ic-facilities/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-19,uBreakiFix by Asurion,1,0,,,,Cell Phone and Computer Repair Technician,https://www.indeed.com/viewjob?jk=425c8a6ec2a65b91,,,,,https://egov.maryland.gov/businessexpress/entitysearch
