run_date,company,unique_jobs_found_today,places_verified,places_reason,places_address,places_place_id,sample_1_title,sample_1_link,sample_2_title,sample_2_link,sample_3_title,sample_3_link,md_entity_search_link
2026-04-13,Acosta Sales & Marketing,1,0,,,,In-Store Visual Merchandiser — Part-Time,https://www.learn4good.com/jobs/gaithersburg/maryland/retail/5021583492/e/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,adidas,1,0,,,,Brand Ambassador - Part-Time Retail Associate,https://www.learn4good.com/jobs/rockville/maryland/retail/5018465128/e/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,Centra Healthcare Solutions,1,0,,,,"Travel Outpatient Physical Therapist Assistant - $1,397 per week",https://www.linkedin.com/jobs/view/travel-outpatient-physical-therapist-assistant-%241-397-per-week-at-centra-healthcare-solutions-4401099277?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,Contemporary Watercrafters,1,0,,,,Service Technician Helper / Laborer,https://www.indeed.com/viewjob?jk=49ef4bea1403ec8f&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,DoubleTree by Hilton Silver Spring Washington DC,1,0,,,,Banquet Server,https://www.indeed.com/viewjob?jk=6a059318e7e17834&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,"Ernest Maier, Inc",1,0,,,,"{
  'jobTitle': 'Fabricator',
  'locationName': '!None!',
  'jobType': '!None!',
  'workplaceType': '!None!',
  'companyName': '!None!'
}",https://www.linkedin.com/jobs/view/%0A-jobtitle-fabricator-%0A-locationname-%21none%21-%0A-jobtype-%21none%21-%0A-workplacetype-%21none%21-%0A-companyname-%21none%21-%0A-at-ernest-maier-inc-4401009686?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,Globe Life AIL - Lisa Russel,1,0,,,,Work From Home Sales Rep,https://www.monster.com/job-openings/work-from-home-sales-rep-silver-spring-md--7fba4b57-c252-49e6-911a-d1dd901ba787?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,Highgate Hotels,1,0,,,,Job Room Attendant,https://www.talent.com/view?id=614791420270616239,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,Invited Clubs,1,0,,,,Outside Food & Beverage Supervisor,https://www.linkedin.com/jobs/view/outside-food-beverage-supervisor-at-invited-clubs-4401031005?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-13,Journeys,1,0,,,,Retail Sales Associate - 16 / 17 years old +,https://jobs.womenforhire.com/job/usa/germantown-md/part-time-sales-associate-855558/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
