run_date,company,unique_jobs_found_today,places_verified,places_reason,places_address,places_place_id,sample_1_title,sample_1_link,sample_2_title,sample_2_link,sample_3_title,sample_3_link,md_entity_search_link
2026-04-15,"A&T Systems, Inc.",1,0,,,,System Administrator I,https://www.linkedin.com/jobs/view/system-administrator-i-at-a-t-systems-inc-4402253273,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,Acquisition Management Division,1,0,,,,Contract Specialist,https://www.usajobs.gov/job/865160700,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,Advanced Cleanroom Microclean Corp.,1,0,,,,Building Maintenance Supervisor,https://www.indeed.com/viewjob?jk=897ac261c624c55f,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,"Blair Logistics, Inc.",2,0,,,,Flatbed Owner Operators & Lease Purchase Drivers - Now Hiring,https://www.snagajob.com/jobs/1250280169,Flatbed Owner Operators & Lease Purchase Drivers,https://www.snagajob.com/jobs/1250275098,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,"BluePearl Vet, LLC",1,0,,,,Relief Veterinary Technician,https://careers.bluepearlvet.com/us/en/job/BVOBLUUSR237831EXTERNALENUS/Relief-Veterinary-Technician,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,CaregiverConnectPro,1,0,,,,Senior Caregiver / CNA / HHA – Up to $19/hr (Keep 100% – No Agency),https://www.indeed.com/viewjob?jk=b7e69d95326c72cd,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,CSC Serviceworks,1,0,,,,Appliance Service Technician,https://www.indeed.com/viewjob?jk=1ceaa721f5f220e4,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,"GLC ON-THE-GO, INC.",1,0,,,,Local Contract Recreation/Recreational Therapist - $40 per hour,https://www.linkedin.com/jobs/view/local-contract-recreation-recreational-therapist-%2440-per-hour-at-glc-on-the-go-inc-4402551671,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,GRUS Construction,1,0,,,,Pipe Layer Needed! Long Term!,"https://www.ziprecruiter.com/c/GRUS-Construction/Job/Pipe-Layer-Needed!-Long-Term!/-in-Germantown,MD?jid=0bcd5ba00ffffca2",,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-04-15,HD Supply,1,0,,,,"Outside Sales, Field Account Manager - Washington DC Metro Area","https://www.ziprecruiter.com/c/HD-Supply/Job/Outside-Sales,-Field-Account-Manager-Washington-DC-Metro-Area/-in-Silver-Spring,MD?jid=f89aa9f3c4496ea8",,,,,https://egov.maryland.gov/businessexpress/entitysearch
