run_date,company,unique_jobs_found_today,places_verified,places_reason,places_address,places_place_id,sample_1_title,sample_1_link,sample_2_title,sample_2_link,sample_3_title,sample_3_link,md_entity_search_link
2026-06-24,Bethesda Country Day School,1,0,,,,Lead Preschool Teacher,https://www.indeed.com/viewjob?jk=b482b9b911e4c4f5,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,"Busy Bee Environmental Services, Inc.",1,0,,,,Building Maintenance Technician,https://www.indeed.com/viewjob?jk=bc5a4bf9ca4cba1e,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,Flint Allied Health,1,0,,,,Nursing Aide - Green Card Sponsorship (3168),https://www.indeed.com/viewjob?jk=d27ed62072b5910e,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,High Purity Solutions,3,0,,,,Pipe Fitters,https://www.indeed.com/viewjob?jk=ec2b966fcc29d5d4,Pipe Fitters,https://www.indeed.com/viewjob?jk=276aa7a8f480274a,Pipe Fitters,https://www.indeed.com/viewjob?jk=c46979da86314f91,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,IHS Headquarter,1,0,,,,Supply Management Specialist,https://www.usajobs.gov/job/874011300,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,Kshama Garg MD Inc.,0,0,,,,,,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,LuxPoshibilities LLC,1,0,,,,Social Media Intern,https://www.indeed.com/viewjob?jk=2c94d823d3fd57ae,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,"Real Estate Service Systems, LLC",1,0,,,,Accounts Receivable Accounts Payable/Bookkeeping/Office Administrator,https://www.linkedin.com/jobs/view/accounts-receivable-accounts-payable-bookkeeping-office-administrator-at-real-estate-service-systems-llc-4432871013,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,"Shepherd Electric Company, LLC.",1,0,,,,Shipping Accuracy Specialist Call,https://www.learn4good.com/jobs/gaithersburg/maryland/maintenance/5208071429/e/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,United Supermarkets,1,0,,,,"Safeway Store Director-Montgomery County, Maryland",https://www.indeed.com/viewjob?jk=db1d259afb35e67a,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-06-24,ZE Enterprises,1,0,,,,Warehouse Manager and Shop Foreman,https://www.indeed.com/viewjob?jk=cc51fd1f25da7210,,,,,https://egov.maryland.gov/businessexpress/entitysearch
