run_date,company,unique_jobs_found_today,places_verified,places_reason,places_address,places_place_id,sample_1_title,sample_1_link,sample_2_title,sample_2_link,sample_3_title,sample_3_link,md_entity_search_link
2026-08-21,Analytica,1,0,,,,Analytica is hiring: Data Analyst in Bethesda,https://www.recruit.net/job/analytica-is-data-analyst-bethesda-jobs/2CC7BA6E30BB0E3A,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Celebree School of North Potomac,1,0,,,,Infant/Toddler/Preschool Teacher,https://www.indeed.com/viewjob?jk=748043cc6e71b7e6,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Chevy Chase Village,1,0,,,,Public Works Supervisor,https://mml.mcjobboard.net/jobs/233739,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,ClubZ! In-Home Tutoring,1,0,,,,Tutors/ Teachers,https://www.indeed.com/viewjob?jk=0a77c58e59a9ee13,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Cornerstone Care Nursing Services,1,0,,,,"CNA/Med Tech (Home Care) -SOUTH LEISURE WORLD BLVD. - SILVER SPRING, MD",https://www.indeed.com/viewjob?jk=65c9ebda55c438d2,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,DENTAL HEALTH ASSOCIATES,1,0,,,,"Full-Time Dental Assistant, TOP pay + FULL benefits",https://www.indeed.com/viewjob?jk=cd1f4b6757de0c47,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,fidelitypartners,1,0,,,,"Writer and Author (Print Journalism) - Bethesda, MD",https://www.theladders.com/job/writer-and-author-print-journalism-bethesda-md-fidelitypartners-bethesda-md_88434878,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,FTI Consulting,1,0,,,,2027 Intern - Technology,https://www.adzuna.com/details/5850961008,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,KINTEK GROUP LLC,1,0,,,,Remote IT Support Contractor,"https://www.ziprecruiter.com/c/KINTEK-GROUP/Job/Remote-IT-Support-Contractor/-in-Rockville,MD?jid=38599990fcd53242",,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,LRS Healthcare,1,0,,,,"Travel Nurse RN - Electrophysiology Lab - $2,035 to $2,256 per week in Silver Spring, MD",https://www.monster.com/job-openings/travel-nurse-rn-electrophysiology-lab-2-035-to-2-256-per-week-in-silver-spring-md-silver-spring-md--4576f5de-3f46-4b80-9220-dd0c6d44a06b,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,MSB Flower LLC,1,0,,,,Receptionist/Asst,https://www.indeed.com/viewjob?jk=55385b2360e38018,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Planet Depos,1,0,,,,Help Desk Technician,https://www.linkedin.com/jobs/view/help-desk-technician-at-planet-depos-4456278486,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,"Privia Medical Group - Silver Spring, MD",1,0,,,,"Internal Medicine Nurse Practitioner - Silver Spring, MD",https://www.practicematch.com/advanced-practitioners/job-details.cfm/1158742/internal-medicine/maryland/silver-spring/privia-medical-group-silver-spring-md/?row=8,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,PuroClean LA | OC | IE,1,0,,,,Assistant Technician,https://www.linkedin.com/jobs/view/assistant-technician-at-puroclean-la-oc-ie-4457089590,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Spark Driver,2,0,,,,Grocery Delivery Driver,https://www.snagajob.com/jobs/1289763063?searchResponseId=86897c99-f099-4869-a12c-4f18943bf179,Spark Driver Delivery Driver,https://us.jobrapido.com/jobpreview/8210728731833008128,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Strech.AI,1,0,,,,Creative Director,https://www.linkedin.com/jobs/view/creative-director-at-strech-ai-4456468294,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Tennessee,1,0,,,,Cardiology - Noninvasive Physician,https://jobmesh.io/job/9c05a763-51df-4445-a191-906c9addf2a9,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,THE DONALDSON GROUP,1,0,,,,Accounts Payable Manager,https://www.indeed.com/viewjob?jk=a24b8ef9115e42e0,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Tiny Spoon Chef,1,0,,,,"Full-time Personal Chef - Bethesda, MD",https://www.linkedin.com/jobs/view/full-time-personal-chef-bethesda-md-at-tiny-spoon-chef-4457093695,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Tommie Shaw & Company LLC,1,0,,,,"Dance Instructor - Afterschool - Hip Hop - Rockville, MD.",https://www.indeed.com/viewjob?jk=440dbe690f7d64d4,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,Tryfacta,1,0,,,,Interventional Radiology Nurse,"https://www.ziprecruiter.com/c/Tryfacta/Job/Interventional-Radiology-Nurse/-in-Bethesda,MD?jid=11b590a1395fc98d",,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-08-21,WRMA a TriMetrix Company,1,0,,,,Sr Research Associate - Early Childhood,https://jobs.womenforhire.com/job/usa/rockville-md/sr-research-associate-early-childhood-786644/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
