run_date,company,job_title,job_city,job_state,job_posted_at,publisher,employment_type,salary,apply_link,search_query
2026-09-13,Chimes,Direct Support Professional- Mon-Fri 7a-3p (SILVER SPRING),Silver Spring,Maryland,2026-09-12T00:00:00.000Z,LinkedIn,Full-time,,https://www.linkedin.com/jobs/view/direct-support-professional-mon-fri-7a-3p-silver-spring-at-chimes-4466389504,"jobs in Gaithersburg, MD"
2026-09-13,UM04 University of Maryland Eastern Shore (UMES),"Adjunct Faculty -School of Business, Engineering, Applied Sciences, Technology, and Tourism Man",Germantown,Maryland,2026-09-12T00:00:00.000Z,Learn4Good,Full-time,1594.5,https://www.learn4good.com/jobs/germantown/maryland/education/5464612966/e/,"jobs in Germantown, MD"
2026-09-13,Admire ABA,Board Certified Behavior Analyst (BCBA) Hybrid,Germantown,Maryland,2026-09-11T00:00:00.000Z,LinkedIn,Part-time,90-120 HOUR,https://www.linkedin.com/jobs/view/board-certified-behavior-analyst-bcba-hybrid-at-admire-aba-4464848498,"jobs in Germantown, MD"
2026-09-13,AstraZeneca,Director - CRM Agentic Solutions,Gaithersburg,Maryland,2026-09-11T00:00:00.000Z,AstraZeneca,Full-time,,https://careers.astrazeneca.com/job/gaithersburg/director-crm-agentic-solutions/7684/100469865152,"jobs in Gaithersburg, MD"
2026-09-13,AstraZeneca,"Global Development Scientist, Director",Gaithersburg,Maryland,2026-09-11T00:00:00.000Z,LinkedIn,Full-time,,https://www.linkedin.com/jobs/view/global-development-scientist-director-at-astrazeneca-4464188541,"jobs in Gaithersburg, MD"
2026-09-13,CARIN Alliance,ICU Nurse,North Bethesda,Maryland,2026-09-11T00:00:00.000Z,LinkedIn,Full-time,,https://www.linkedin.com/jobs/view/icu-nurse-at-carin-alliance-4465106520,"jobs in Germantown, MD"
2026-09-13,Entry Level Healthcare Jobs,Entry-Level Medical Claims Specialist,Gaithersburg,Maryland,2026-09-11T00:00:00.000Z,Entry Level Healthcare Jobs,Full-time,,https://entrylevelhealthcare.com/careers/entry-level-medical-claims-specialist-gaithersburg/,"jobs in Gaithersburg, MD"
2026-09-13,"MESO SCALE DIAGNOSTICS, LLC.",Bioanalytical Associate,Gaithersburg,Maryland,2026-09-11T00:00:00.000Z,LinkedIn,Full-time,,https://www.linkedin.com/jobs/view/bioanalytical-associate-at-meso-scale-diagnostics-llc-4465148017,"jobs in Gaithersburg, MD"
2026-09-13,Safeway,Front End Entry Level,Germantown,Maryland,2026-09-11T00:00:00.000Z,LinkedIn,Part-time,,https://www.linkedin.com/jobs/view/front-end-entry-level-at-safeway-4466050041,"jobs in Germantown, MD"
2026-09-13,Sevita,Registered nurse - care health center,Gaithersburg,Maryland,2026-09-11T00:00:00.000Z,Jooble,Full-time,,https://jooble.org/rjdp/8184965050268942206,"jobs in Gaithersburg, MD"
2026-09-13,TransForce,CDL A Truck Driver - Light Touch - $27 Per Hour,Gaithersburg,Maryland,2026-09-11T00:00:00.000Z,Truck Driver Jobs In America.com,Full-time,,https://truckdriverjobsinamerica.com/jobs/md/gaithersburg/transforce/cdl-a-truck-driver---light-touch---27-per-hour/f7b0fa987d18e1956888449e783ceeccb564b7a3d83f0358f9dcc33f5a0b9200?utm_source=tdja_job_listing_1334_f7b0fa987d18e1956888449e783ceeccb564b7a3d83f0358f9dcc33f5a0b9200,"jobs in Gaithersburg, MD"
2026-09-13,Walmart,(USA) Personal Shopper - Sams,Gaithersburg,Maryland,2026-09-11T00:00:00.000Z,Recruit.net,Full-time,,https://www.recruit.net/job/usa-personal-shopper-sam-jobs/034F44B2E30B7122,"jobs in Gaithersburg, MD"
2026-09-13,Capital One,Full Time Branch Ambassador - Montgomery County (North & East Cluster),Rockville,Maryland,2026-09-10T11:23:56.000Z,LinkedIn,Full-time,,https://www.linkedin.com/jobs/view/full-time-branch-ambassador-montgomery-county-north-east-cluster-at-capital-one-4438239062?trk=bingjobs,"jobs in Montgomery County, MD"
2026-09-13,Montgomery County Office of the Inspector General,Education Oversight Division Investigator,Rockville,Maryland,2026-09-10T09:32:57.000Z,LinkedIn,Full-time,,https://www.linkedin.com/jobs/view/education-oversight-division-investigator-at-montgomery-county-office-of-the-inspector-general-4464557381?trk=bingjobs,"jobs in Montgomery County, MD"
2026-09-13,Edelman Financial Engines,"Associate Financial Planner (Silver Spring, MD)",Silver Spring,Maryland,2026-09-10T08:42:33.000Z,LinkedIn,Full-time,,https://www.linkedin.com/jobs/view/associate-financial-planner-silver-spring-md-at-edelman-financial-engines-4455693828?trk=bingjobs,"jobs in Silver Spring, MD"
2026-09-13,Creative Global Consulting,"Data Privacy at Creative Global Gaithersburg, Maryland",Gaithersburg,Maryland,2026-09-10T00:00:00.000Z,Lensa,Full-time,,https://lensa.com/job-v1/creative-global-consulting/gaithersburg-md/privacy-attorney/ae936863263e286c46ed95f6acd498cc,"jobs in Gaithersburg, MD"
2026-09-13,EchoStar,Senior Manufacturing Engineer,Germantown,Maryland,2026-09-10T00:00:00.000Z,Indeed,Full-time,100000-134000 YEAR,https://www.indeed.com/viewjob?jk=8ea93df15ddfdb75,"jobs in Germantown, MD"
2026-09-13,Fitzgerald Auto Malls,SALES ASSOCIATE,North Bethesda,Maryland,2026-09-10T00:00:00.000Z,JobLeads,Full-time,35000-70000 YEAR,https://www.jobleads.com/us/job/sales-associate--north-bethesda--ec8151d2152c6b70076cdc55062a50f23,"jobs in Germantown, MD"
2026-09-13,Grade Potential,"Tutors Needed in Gaithersburg, MD | $20-$30/hr",Gaithersburg,Maryland,2026-09-10T00:00:00.000Z,Grade Potential Tutoring,Part-time,,https://www.gradepotentialtutoring.com/job/gaithersburg-md-tutor,"jobs in Gaithersburg, MD"
2026-09-13,Krucial Rapid Response,PT - Rehabilitation,Germantown,Maryland,2026-09-10T00:00:00.000Z,LinkedIn,Full-time,,https://www.linkedin.com/jobs/view/pt-rehabilitation-at-krucial-rapid-response-4463449085,"jobs in Germantown, MD"
