run_date,company,unique_jobs_found_today,places_verified,places_reason,places_address,places_place_id,sample_1_title,sample_1_link,sample_2_title,sample_2_link,sample_3_title,sample_3_link,md_entity_search_link
2026-03-16,Aspen Hill Club,1,0,,,,Pool Operator,https://www.simplyhired.com/job/Ohi-H3BiredvEDac3h7EvqsiargXsuDlMmXUsba-rNBtmYWpiq70Gw,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,"BAE Systems, Inc.",1,0,,,,Project Analyst II – Subcontract Liaison,https://www.linkedin.com/jobs/view/project-analyst-ii-%E2%80%93-subcontract-liaison-at-bae-systems-inc-4384070165?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Centuria,1,0,,,,Lead Operator- Weekends,https://www.indeed.com/viewjob?jk=476be580b0a270ed&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,"Command Cyber Solutions, LLC",1,0,,,,"Information Systems Security Officer, Senior",https://www.indeed.com/viewjob?jk=4d9a6219496e3042&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Cube Hub Inc.,1,0,,,,QMS Logistics Change Management Specialist,https://www.linkedin.com/jobs/view/qms-logistics-change-management-specialist-at-cube-hub-inc-4385278560?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Defense Health Agency,1,0,,,,Information Technology Specialist (Information Security),https://federalgovernmentjobs.us/jobs/Information-Technology-Specialist-Information-Security-861183900.html,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,DXL,1,0,,,,Retail Sales Associate -  Key Holder,https://jobs.womenforhire.com/job/usa/silver-spring-md/retail-sales-associate-key-holder-675085/,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Easy Step Enterprises,0,0,,,,,,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Einstein Bros. Bagels,1,0,,,,baker II,https://www.indeed.com/viewjob?jk=b93c49c7189de436&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,FDA Center for Biologics Evaluation and Research,1,0,,,,Regulatory Scientific Reviewer (Regulatory Health Project Manager),https://www.usajobs.gov/job/861150900?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Germantown Primary Healthcare/Internal Medicine,1,0,,,,Medical Assistant/Receptionist,https://www.simplyhired.com/job/__SkaRhlgU70fAHkyLd3LR_XXlA1mvEhTN6DqUyyjrusyUytPBPaRA?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Hunter Recruiting,1,0,,,,OR Scheduler,https://www.hirecruiting.com/job/or-scheduler-rockville-md-18423/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,I C S,1,0,,,,full time Registered Nurse (All tours day evening and overnight),https://www.linkedin.com/jobs/view/full-time-registered-nurse-all-tours-day-evening-and-overnight-at-i-c-s-4386369188?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Kaskaid Hospitality,2,0,,,,- Server,https://www.indeed.com/viewjob?jk=89707a98864cb05d&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,- Bartender,https://www.indeed.com/viewjob?jk=f2517c3b3bb52079&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Logistics Coordinator,1,0,,,,Wolfson,https://www.indeed.com/viewjob?jk=1e256521de25985a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Maryland State Jobs,1,0,,,,ASSISTANT WARDEN,https://www.talent.com/view?id=610760746989388294&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Micro Center,1,0,,,,RETAIL CUSTOMER SERVICE REPRESENTATIVE/CASHIER,https://www.linkedin.com/jobs/view/retail-customer-service-representative-cashier-at-micro-center-4384002638,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,Micro Center Sales Corporation,1,0,,,,RETAIL SALES AND MERCHANDISING ASSOCIATE,"https://www.ziprecruiter.com/c/Micro-Center-Sales-Corporation/Job/RETAIL-SALES-AND-MERCHANDISING-ASSOCIATE/-in-Rockville,MD?jid=beb80231b2ed170a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-03-16,MSC,1,0,,,,Strategic Account Executive,https://www.indeed.com/viewjob?jk=72a893ad66fde193&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,https://egov.maryland.gov/businessexpress/entitysearch
