run_date,company,unique_jobs_found_today,places_verified,places_reason,places_address,places_place_id,sample_1_title,sample_1_link,sample_2_title,sample_2_link,sample_3_title,sample_3_link,md_entity_search_link
2026-05-01,AmeriUnion LLC,1,0,,,,Petition Circulator,"https://www.glassdoor.com/job-listing/petition-circulator-ameriunion-llc-JV_IC1153877_KO0,19_KE20,34.htm?jl=1010120608695",,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-01,Andrews Logistics Inc.,1,0,,,,CDL A Tanker Truck Driver - Home Weekly,https://www.indeed.com/viewjob?jk=f8ed77e6be2263c8,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-01,ATI Physical Therapy,0,0,,,,,,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-01,Levi Hunter,1,0,,,,Project Support Assistant 1,https://www.monster.com/job-openings/project-support-assistant-1-gaithersburg-md--45178e2a-bb67-4bc5-9ef2-1ebafd1c86f3?mstr_dist=true,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-01,Platform Services Division,1,0,,,,SharePoint Administrator,https://www.usajobs.gov/job/867501800,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-01,"PMC Management Consulting, LLC",1,0,,,,"Financial Controller, Affordable Housing",https://www.linkedin.com/jobs/view/financial-controller-affordable-housing-at-pmc-management-consulting-llc-4408726167,,,,,https://egov.maryland.gov/businessexpress/entitysearch
2026-05-01,Surgery Center of Potomac,1,0,,,,"Certified Nursing Assistant (CNA) / Medical Assistant (MA) – Multi-Location (Rockville, MD & Norther",https://bebee.com/us/jobs/certified-nursing-assistant-cna-medical-assistant-ma-multi-location-rockville-md-norther-surgery-cen--theirstack-674207197,,,,,https://egov.maryland.gov/businessexpress/entitysearch
